NEE,LE,LE_unc,H,H_unc,Tau,Tau_unc,CO2_strg,LE_strg,H_strg,Pa,Ta,RH,VPD,Rnet,Rg,G1,G2,G3,G4,Tsoil1,Tsoil2,VWC_1,VWC2,Precipitation,Windspeed,Winddir,FootprintFraction,Ustar,TKE,Tstar,L,zL,TER,GEP
1.0075,4.2586,0.25566,-14.999,0.86837,0.036532,0.0031353,0.026909,-0.11043,-0.1886,103.155,5.37,86.06,1.25,-9.56,0.0,-7.0415,-7.6165,-9.3097,-6.9332,4.6759,4.5185,0.24245,0.36406,0.0,1.9199,204.53,95,0.17,0.27562,-0.068546,28.433,0.054515,1.58701,0.57701
4.0119,15.042,4.1967,-14.994,1.1157,0.015848,0.0026454,0.17273,0.95528,-1.2156,101.612,11.06,56.57,5.71,-41.714,0.0,9.1296,7.2467,6.3789,8.8094,15.171,14.704,0.50199,0.35184,0.0,1.1823,208.57,96,0.11,0.22903,-0.10589,8.4759,0.17774,5.18775,1.1778
1.9353,38.246,1.4561,-75.188,2.6813,0.3198,0.015731,-0.025147,-0.20624,0.10502,99.37,6.72,71.74,2.77,-71.05,0.0,-10.587,-5.2548,-2.4357,-5.1851,4.7913,5.2084,0.29059,0.46116,0.0,5.5108,195.92,96,0.51,2.1987,-0.11863,152.34,0.0095151,1.76301,-0.17699
2.3961,22.088,0.82005,-43.722,1.4127,0.30086,0.014139,0.003484,0.0067443,-0.053948,101513.8,10.4,77.52,2.83,-17.072,0.0,1.6198,1.726,2.4842,1.4004,7.4305,7.3759,0.56066,0.33873,0.0,4.8481,269.04,96,0.49,1.645,-0.070758,240.17,0.0059657,2.15871,-0.24129
4.1668,-1.6648,0.15955,-16.144,0.93805,0.01145,0.00069386,-0.086091,-0.021996,-0.36355,101.901,10.75,82.93,2.2,-47.627,0.0,-22.915,-14.988,-13.844,-16.462,13.648,13.821,0.12295,0.2146,0.0,0.80139,159.93,96,0.1,0.048249,-0.13371,4.8268,0.21424,6.01577,1.8458
9.1457,-3.4223,0.88442,-8.7711,2.1325,0.01583,0.0013771,-1.1342,0.045635,0.25483,101.859,15.88,67.53,5.84,-23.509,0.0,0.82718,-6.4957,-1.0548,0.76867,23.504,23.526,0.43797,0.21378,0.0,0.69336,187.15,96,0.11,0.11975,-0.062313,14.858,0.093275,8.11693,-1.0331
-1.4732,11.945,1.0551,0.19866,0.43353,0.034105,0.0032139,-0.084722,0.26683,0.24932,101.794,9.3,92.3,0.9,25.38,100.66,-20.977,-20.59,-21.073,-24.987,12.231,11.653,0.25865,0.39201,0.0,1.0605,278.29,96,0.17,0.20771,0.00095143,-2003.0,-0.00062332,5.4013,6.8713
8.6503,3.9621,0.42237,-8.126,0.83932,0.021591,0.0026659,0.18524,0.097397,-0.20192,101.455,14.61,91.99,1.33,-7.1892,0.0,-3.8937,-3.5564,-9.8412,-9.4547,17.851,18.041,0.44923,0.60935,0.0,0.82013,259.19,96,0.13,0.13451,-0.049367,25.516,0.053536,7.43608,-1.2139
2.6252,15.864,1.3418,-42.308,1.8722,0.23224,0.014393,-0.16021,0.063726,0.11126,98.676,9.33,81.48,2.17,-19.73,0.0,-0.073266,0.90912,3.2871,1.4135,6.8143,7.0629,0.29369,0.45542,0.0,3.8701,201.06,96,0.44,1.5503,-0.078895,171.17,0.0084683,2.56348,-0.066521
1.8414,10.64,2.4474,-14.934,0.96805,0.026619,0.0023922,-0.0067568,0.26404,0.10766,101067.3,8.39,77.87,2.43,-12.583,0.0,0.39791,-0.34828,-1.6051,0.00694,8.0763,8.0359,0.5681,0.33979,0.0,1.4346,196.1,96,0.15,0.17167,-0.081178,18.356,0.083894,1.8947,0.0547
4.6169,-12.196,1.2956,-24.802,1.7102,0.025341,0.0024076,0.27403,-0.039528,-0.036627,102.266,7.74,91.51,0.89,-49.998,0.0,-3.6257,-6.8451,-7.1623,-5.4161,9.2641,8.8448,0.4462,0.32704,0.0,1.0589,206.04,96,0.14,0.14785,-0.13716,10.143,0.14233,4.30595,-0.31405
2.9246,30.668,1.0952,-50.826,2.5611,0.29059,0.012778,-0.1844,-0.13785,0.37253,99.328,14.5,87.22,2.1,-14.082,0.0,-9.1586,-8.003,-2.8644,-5.998,12.697,12.955,0.29166,0.4904,0.0,3.411,153.63,95,0.49,1.3801,-0.085065,204.61,0.0074115,4.09552,1.1755
3.5977,11.677,1.7418,-44.087,2.8246,0.063114,0.0043794,0.057499,-0.35141,-0.42054,100.692,10.72,74.41,3.29,-65.771,0.0,-27.384,-15.599,-3.7333,-14.195,11.117,12.159,0.29313,0.49639,0.0,1.1287,261.62,97,0.23,0.31799,-0.15651,23.07,0.065735,3.76651,0.16651
3.2692,14.145,0.81619,-68.354,3.2518,0.17725,0.011102,-0.061502,-0.016661,0.21009,99.94,4.49,81.22,1.58,-74.365,0.0,-0.45623,-3.7445,-3.2177,-2.6394,5.8956,5.6041,0.52524,0.4064,0.0,2.7716,215.53,96,0.38,0.96711,-0.14388,67.996,0.02409,3.01214,-0.25786
6.8386,15.465,1.0387,-7.8162,0.46169,0.12023,0.0081801,-0.077854,-0.10651,0.17545,101.237,14.52,83.29,2.75,-4.7805,17.95,-10.617,-10.166,-6.0073,-3.4025,18.779,19.174,0.14105,0.11863,0.0,1.6752,249.63,97,0.31,0.56317,-0.020152,348.6,0.0033508,8.17244,1.3324
3.8767,7.4854,1.2771,-41.61,1.9341,0.21285,0.0098979,0.012034,0.22353,0.10227,101.259,12.31,87.05,1.85,-27.324,0.0,-10.94,-10.865,-10.994,-10.155,11.082,11.185,0.20855,0.34629,0.0,1.9596,108.54,71,0.42,0.78748,-0.08035,152.3,0.0066577,5.23375,1.3537
4.775,52.527,3.0253,82.86,5.4128,0.1645,0.011337,0.013194,0.078382,-0.50796,102207.6,20.24,56.91,10.2,82.742,203.98,14.575,14.045,16.041,13.586,21.364,20.804,0.54596,0.30491,0.0,3.2303,214.2,97,0.37,1.1369,0.18357,-53.795,-0.028627,6.24773,1.4677
2.979,-2.9276,0.97268,-27.461,2.0741,0.053876,0.0044727,0.0065405,-0.17366,-0.29111,100422.5,5.13,87.19,1.12,-55.359,0.0,-6.1685,-6.2549,-6.3534,-5.5386,6.927,7.0769,0.62937,0.39065,0.0,1.7474,254.88,96,0.21,0.36035,-0.10469,28.37,0.048852,3.23992,0.25992
6.6767,52.556,3.3306,-15.384,2.597,0.20742,0.0088556,0.018716,-0.36334,-1.2673,102.07,24.58,45.18,16.88,-9.5889,84.95,21.644,17.925,19.699,19.267,29.152,28.2,0.41709,0.28903,0.0,3.2223,142.99,92,0.42,0.91775,-0.030587,419.99,0.0034593,13.31916,6.6392
3.7907,3.4836,0.38611,-35.963,2.3661,0.07564,0.0057565,0.029905,-0.035239,-0.24874,103462.9,6.67,81.91,1.77,-56.55,0.0,-12.206,-12.837,-13.831,-10.917,8.3225,8.6616,0.57858,0.33632,0.0,1.9965,218.46,96,0.24,0.5406,-0.1143,35.499,0.039041,3.66177,-0.12823
3.1103,43.267,3.0416,12.267,2.7664,0.1943,0.012846,0.021964,-0.28589,-0.43003,101.44,15.19,36.45,10.94,10.3,122.17,4.3795,7.0822,15.025,9.4586,19.663,19.105,0.11345,0.27067,0.0,3.224,275.23,97,0.4,1.2044,0.024949,-454.77,-0.0032463,4.8708,1.7608
2.1108,3.5717,0.28682,-2.322,0.15156,0.051023,0.0034327,0.059237,0.081136,-0.11136,103.885,6.71,65.13,3.42,-14.14,0.0,-13.07,-9.3901,-7.1111,-8.1835,8.576,8.6084,0.044474,0.21592,0.0,2.2707,186.18,96,0.2,0.32085,-0.0089729,303.34,0.0051097,2.50737,0.39737
5.5787,21.733,3.5445,-18.436,1.4242,0.10626,0.0097696,0.14308,-0.041625,-0.34548,101.608,16.0,60.08,7.24,-25.61,7.69,-2.8754,-0.64849,7.9364,0.81078,18.498,17.951,0.12212,0.2784,0.0,2.7243,232.45,96,0.3,0.99086,-0.050649,123.15,0.011988,4.5697,-1.0103
1.8731,7.5848,0.66897,-18.9,1.512,0.083968,0.0065519,0.025894,-0.11525,-0.00081445,102.174,8.71,77.75,2.5,-12.102,0.0,-9.3264,-8.0772,-7.7963,-8.3266,8.121,7.7711,0.19881,0.35786,0.0,2.144,262.11,96,0.26,0.55753,-0.057563,80.716,0.017958,2.1321,0.2621
2.5947,22.805,1.0186,-39.877,1.7211,0.17369,0.0080619,-0.0062592,-0.0021456,-0.17613,101.892,9.58,70.59,3.5,-36.832,0.0,-0.1328,-3.7037,-2.9413,-2.008,10.205,9.9662,0.56899,0.34465,0.0,4.5218,140.14,86,0.37,0.94364,-0.084696,114.56,0.013443,2.53103,-0.058972
31.009,14.676,2.3833,-6.9215,1.1194,0.01144,0.0015118,2.8222,0.38856,-0.53089,101.644,15.78,82.48,3.13,-14.62,0.0,-8.4388,-9.5885,-5.7239,-11.625,18.655,18.471,0.091121,0.15354,0.0,0.18202,219.66,98,0.1,0.043145,-0.057841,11.604,0.11164,14.60805,-16.402
7.1066,8.646,0.67687,-2.3005,0.16943,0.021873,0.0021836,0.085188,0.084807,-0.054561,101.25,13.15,90.03,1.5,-8.8028,0.0,-1.814,-3.5099,0.65546,1.362,18.448,18.348,0.37139,0.34772,0.0,0.77923,257.6,97,0.13,0.11746,-0.013873,91.232,0.015971,8.07672,0.96672
7.2557,21.069,1.5242,-16.298,0.59556,0.06662,0.0037774,-0.0024471,-0.087941,-0.041503,102.092,10.43,85.5,1.83,-6.08,0.0,-12.819,-14.129,-12.78,-15.615,14.833,15.201,0.072207,0.18044,0.0,1.7819,299.9,95,0.23,0.31812,-0.055876,66.899,0.020065,10.53143,3.2714
13.023,-16.123,2.1267,-7.3823,0.83741,0.004859,0.00023423,0.37592,-0.48284,-0.33884,102.145,15.75,91.03,1.6,-20.58,0.0,-4.8572,0.2777,-2.4307,-2.8907,17.558,16.964,0.11658,0.2601,0.0,0.62967,142.46,70,0.06,0.035774,-0.094375,3.0025,0.50508,8.17212,-4.8479
3.1356,11.476,0.8394,-33.997,1.6899,0.081392,0.0053437,-0.034794,-0.16983,0.0044961,100.719,6.84,79.57,2.02,-40.714,0.0,-0.35479,-4.875,-4.5209,-2.9102,9.1067,8.6556,0.51285,0.3733,0.0,1.8774,224.62,96,0.26,0.40469,-0.1056,42.851,0.034473,4.51896,1.379
4.0638,-10.713,0.97,-24.882,2.0173,0.053902,0.0038015,0.0081527,-0.12007,-0.1546,100.731,10.29,90.29,1.21,-70.84,0.0,-11.084,-8.8751,-17.906,-16.01,11.006,9.1215,0.18538,0.31615,0.0,1.8161,186.63,96,0.21,0.29447,-0.09543,32.222,0.041451,3.95301,-0.10699
4.2048,-11.643,0.84995,-28.845,2.1121,0.046852,0.0042879,0.028386,-0.16131,-0.22108,101.805,9.48,87.87,1.43,-54.484,0.0,-21.468,-15.62,-7.5336,-7.6266,13.046,13.982,0.18194,0.32241,0.0,1.9688,201.88,96,0.19,0.37635,-0.11791,22.225,0.064478,3.75722,-0.44278
4.7055,24.458,1.9461,-15.437,1.5469,0.037271,0.0048081,-0.10114,0.044974,-0.18719,101652.7,14.06,72.5,4.4,-31.324,0.0,3.4722,2.2476,-3.719,2.442,18.216,18.146,0.67708,0.40329,0.0,1.3173,210.02,96,0.17,0.25913,-0.071333,30.247,0.050913,4.84739,0.13739
1.9963,-6.4506,0.56923,-10.756,1.0817,0.012358,0.0011291,0.075057,-0.19165,-0.8517,102.524,9.25,80.54,2.27,-61.564,0.0,-19.765,-3.8095,1.1169,-4.9518,9.6635,10.863,0.074061,0.37135,0.0,1.3118,172.4,95,0.1,0.12333,-0.085306,8.013,0.19344,2.47484,0.47484
6.0448,17.202,1.3559,-8.8742,0.47978,0.090461,0.0060121,-0.032484,-0.21621,0.068261,101.75,15.54,85.51,2.55,5.5992,27.99,-1.9003,-3.6,-2.9964,-2.0727,17.891,17.823,0.46506,0.28547,0.0,2.0899,222.45,96,0.27,0.56555,-0.026344,200.85,0.0067667,8.31389,2.2739
2.2507,11.034,1.1333,-31.463,1.958,0.079422,0.0052129,0.028235,0.58423,1.1847,102.057,5.12,82.7,1.52,-3.9288,0.0,-1.1824,-3.7305,-3.84,-3.0388,3.5196,3.354,0.5111,0.39452,0.0,1.9079,182.75,96,0.25,0.37588,-0.098009,43.741,0.037447,2.27536,0.025362
2.0587,13.069,0.89688,-16.714,1.4898,0.071637,0.0046411,-0.082704,0.12473,0.3178,101.176,10.15,83.62,2.03,-39.9,0.0,-15.249,-11.254,-29.103,-16.049,14.654,13.785,0.17903,0.27906,0.0,2.4719,285.23,96,0.24,0.3887,-0.05549,73.127,0.021196,3.38865,1.3287
9.1518,52.79,7.4363,-7.7126,1.2275,0.0787,0.0059663,-0.11063,-0.59405,-0.44871,100.585,17.31,73.52,5.22,-17.42,0.0,-6.2831,-2.7554,-7.0764,-5.1787,19.92,20.522,0.099973,0.12588,0.0,1.8621,232.46,97,0.26,0.47466,-0.024768,190.94,0.0079423,7.92178,-1.2282
4.2619,32.24,6.7722,-47.294,2.4844,0.24542,0.015419,0.067916,0.0365,0.12323,100.588,11.85,79.61,0.03,-31.898,0.0,10.776,11.276,11.027,10.706,7.8605,7.8387,0.29839,0.5032,0.0,4.062,245.0,96,0.44,1.8492,-0.085897,162.81,0.0092736,2.12182,-2.1382
4.6131,-12.05,1.2969,-37.901,3.8832,0.051261,0.0053431,-0.00066996,0.21871,0.42046,102.462,8.2,85.95,1.52,-46.508,0.0,-11.518,-8.0654,-6.2963,-9.1927,7.6282,7.0547,0.20379,0.37277,0.0,1.6112,268.83,96,0.2,0.36983,-0.14737,19.113,0.07584,2.04235,-2.5677
9.8335,-24.271,3.543,-25.898,1.8142,0.051471,0.0041744,0.035771,-0.079974,-0.50465,102543.1,12.47,75.83,3.49,-53.727,0.0,-0.0063038,-0.25579,-7.3996,0.43837,20.253,20.471,0.59542,0.29669,0.0,1.4004,272.95,96,0.2,0.27601,-0.10114,28.801,0.05347,8.9118,-0.9182
2.5341,1.6713,1.2641,-29.205,2.4476,0.071152,0.0066549,-0.041508,-0.051452,-0.1511,102.541,3.55,86.52,1.06,-38.9,0.0,-5.1137,-5.2602,-6.8869,-4.9646,4.6824,4.5722,0.48731,0.35837,0.0,1.6033,238.28,96,0.24,0.47249,-0.095638,39.459,0.037436,3.19041,0.66041
2.171,1.6214,0.46596,-40.998,1.9391,0.11484,0.0076692,-0.00041881,-0.062805,-0.20253,100.643,8.33,81.99,1.97,-60.1,0.0,-2.1325,-3.033,-3.962,-2.3166,6.2408,6.3064,0.30707,0.49464,0.0,3.3212,227.62,96,0.3,0.85277,-0.10749,60.121,0.024333,2.38826,0.21826
8.4424,5.7702,0.63824,-11.414,1.2846,0.030281,0.0030235,0.11284,-0.23338,-0.72167,102.111,18.15,79.77,4.2,-25.148,0.0,0.49132,-1.6142,0.06204,0.091644,19.21,19.27,0.61496,0.37005,0.0,1.2168,181.12,96,0.16,0.18529,-0.058693,30.603,0.047476,8.06582,-0.37418
6.1183,28.595,1.8305,-32.566,1.8421,0.16396,0.010703,0.034776,0.15325,-0.32458,101.491,13.29,67.89,4.89,-23.753,0.0,-0.17862,-2.0298,-0.65271,-0.76076,14.914,14.849,0.54604,0.38497,0.0,2.1453,259.7,97,0.37,0.78119,-0.071744,131.8,0.010598,6.43664,0.31664
1.185,41.724,3.4034,-13.224,1.5628,0.040281,0.002702,0.12769,0.41891,-0.47535,101.218,21.9,78.16,5.73,29.1,115.39,21.491,14.541,32.522,19.728,22.346,23.69,0.1271,0.15676,0.0,0.83704,125.48,78,0.18,0.14505,-0.059506,41.729,0.036342,11.61996,10.43
3.0833,6.8195,0.94864,-18.546,1.7947,0.040458,0.0038299,-0.005558,0.21408,0.17576,103.16,5.6,86.11,1.26,-20.463,0.0,-5.4442,-9.9625,-10.268,-8.1953,8.5294,8.0777,0.44448,0.32511,0.0,1.2203,203.23,96,0.18,0.25844,-0.080565,26.832,0.053804,4.20948,1.1295
3.3009,38.642,2.9448,-46.082,3.842,0.071698,0.0052993,0.20267,0.25573,-1.3446,101.752,20.19,49.46,11.92,-32.827,42.31,22.484,15.797,16.31,14.071,23.235,22.669,0.30408,0.29544,0.0,1.5302,192.51,96,0.24,0.40665,-0.15507,27.888,0.052248,10.12246,6.8225
3.1701,12.887,0.92313,-69.465,3.0919,0.1995,0.011491,-0.014062,-0.30359,-0.12966,100323.3,9.22,76.63,2.72,-69.756,0.0,-2.4136,-2.1507,-3.7211,-2.1222,8.2183,8.3716,0.60134,0.37313,0.0,3.1835,179.22,96,0.4,1.1896,-0.13862,81.831,0.016854,3.17642,0.0064197
1.2507,4.4891,0.37916,-54.41,2.4895,0.16961,0.013977,0.001846,0.012382,0.11361,99.871,4.1,80.54,1.59,-75.06,0.0,-9.1486,-8.995,-11.146,-10.937,4.0324,3.35,0.22836,0.37508,0.0,4.0801,228.6,95,0.37,1.5987,-0.11706,79.822,0.019418,1.30427,0.054273
14.797,-13.528,1.2106,-15.24,1.3489,0.025076,0.0020093,-0.91216,-0.11723,-0.52172,102.076,12.59,90.5,1.38,-34.552,0.0,-4.7382,-6.7099,-1.495,-0.44013,17.762,17.573,0.3659,0.3403,0.0,1.0728,287.24,96,0.14,0.14209,-0.085416,16.741,0.087036,8.10858,-6.6914
6.9035,13.57,1.3378,-19.004,1.2064,0.086486,0.0062554,-0.078744,-0.089933,-0.10726,101.315,13.68,89.84,1.59,-7.278,0.0,3.0157,3.0785,4.156,3.7361,12.786,12.72,0.32941,0.59876,0.0,1.9361,261.92,96,0.27,0.57513,-0.057659,87.065,0.016264,5.86797,-1.032
6.3766,16.295,1.0551,-22.963,1.409,0.03398,0.0027313,-0.36391,0.26527,1.0526,102113.2,13.16,79.99,3.02,-13.027,0.0,-3.8188,-2.9635,-7.211,-2.8669,15.261,15.424,0.62334,0.30352,0.0,1.0314,186.78,96,0.17,0.1982,-0.1107,17.56,0.064043,6.51523,0.13523
2.8045,3.5932,0.48282,-62.726,2.8533,0.12018,0.0063891,0.032719,0.31545,0.28062,100.997,5.38,79.32,1.85,-65.985,0.0,1.0117,-1.4249,-1.4451,-0.70957,5.9474,5.4801,0.50838,0.39031,0.0,2.4478,169.74,96,0.31,0.45772,-0.15975,41.23,0.039729,2.90491,0.10491
3.3267,16.226,0.73514,-32.498,1.341,0.10971,0.0054654,0.03059,-0.13765,-0.56778,101.669,8.72,68.05,3.59,-36.471,0.0,-10.19,-8.8439,-4.1291,-3.9157,11.734,11.577,0.22752,0.35981,0.0,3.3996,286.73,96,0.3,0.554,-0.086838,70.33,0.020375,4.08825,0.75825
2.8859,-6.1288,0.41023,-22.485,1.0955,0.028265,0.0014067,0.02301,0.12986,-0.17589,101.556,13.55,84.06,2.47,-54.72,0.0,-8.0161,-6.9682,-11.239,-11.836,13.193,11.634,0.22934,0.39931,0.0,1.8472,152.98,95,0.15,0.12309,-0.11921,13.703,0.11067,3.10175,0.21175
9.1191,1.954,0.24781,-8.9226,0.6011,0.035722,0.0025685,0.027269,0.12772,-0.28261,102.278,18.63,87.64,0.03,-18.84,0.0,-3.7404,0.28257,2.2278,-0.86864,18.506,18.864,0.11778,0.28535,0.0,1.2307,146.8,94,0.17,0.16477,-0.042459,49.423,0.031091,7.67758,-1.4424
4.0328,16.836,1.3442,-46.237,2.5549,0.10106,0.0062327,0.038696,-0.41029,-0.17176,100640.8,10.64,77.12,2.92,-70.742,0.0,-3.4644,-2.8222,-8.7113,-2.6231,12.039,12.244,0.78104,0.47335,0.0,2.5533,216.75,96,0.29,0.68923,-0.12971,44.579,0.030788,4.43948,0.40948
1.1565,-6.9275,0.36944,-25.796,1.5407,0.0375,0.00287,0.0364,-0.18338,-0.10592,103199.8,3.49,88.46,0.9,-61.349,0.0,-7.7596,-8.4722,-12.618,-6.7896,4.1697,4.4221,0.59276,0.37025,0.0,1.7096,170.79,96,0.17,0.22558,-0.11597,17.002,0.0906,0.68976,-0.47024
5.4366,3.3771,0.86892,-1.1677,0.38674,0.0027656,0.00051399,0.38892,0.16412,-0.019194,102.337,12.69,85.02,2.19,-17.915,0.0,-12.289,-14.293,-8.8155,-6.9667,16.977,16.825,0.33851,0.34968,0.0,0.22335,158.47,94,0.05,0.016804,-0.019691,7.9864,0.14626,8.33932,2.8993
1.1575,-4.4961,0.37865,-19.983,1.4489,0.04166,0.0028512,-0.097521,0.013159,0.020803,102.77,1.03,92.18,0.51,-54.11,0.0,-11.342,-12.26,-14.138,-13.723,2.2524,1.5777,0.22727,0.34823,0.0,1.8964,182.43,96,0.18,0.24187,-0.085061,25.427,0.060959,1.22368,0.063678
3.5844,19.992,3.9764,-44.881,1.5212,0.4516,0.021155,-0.0084329,0.037671,0.044092,101.73,12.8,85.07,2.2,-13.4,0.0,13.472,11.865,11.249,11.634,9.6695,9.5927,0.25396,0.41107,0.0,5.2201,192.39,96,0.61,2.6516,-0.05941,435.94,0.0034787,3.6966,0.1166
3.1707,6.4212,0.96423,-40.485,2.1659,0.088033,0.0050586,0.095794,-0.19524,-0.69401,101.629,16.43,75.83,4.51,-64.1,0.0,2.1759,5.1647,0.087103,-2.9424,15.706,14.362,0.22503,0.38606,0.0,2.8604,159.11,96,0.27,0.43772,-0.12213,42.477,0.035702,3.55134,0.38134
1.7537,8.1897,0.52423,-16.972,0.99382,0.057711,0.004919,0.019473,0.041077,-0.020639,103526.0,7.32,83.53,1.68,-8.405,0.0,0.94659,1.2764,1.8349,1.0807,5.6989,5.7218,0.58238,0.3667,0.0,2.1652,178.47,96,0.21,0.49788,-0.061796,50.3,0.030616,1.95674,0.20674
9.1464,9.5738,1.0559,-26.534,2.2504,0.032469,0.0024275,-0.087789,-0.38575,-0.19861,102.369,15.06,80.67,3.3,-28.369,0.0,-22.678,-13.652,-10.46,-15.949,18.204,18.392,0.17132,0.33851,0.0,0.76025,169.05,97,0.16,0.12996,-0.13104,14.326,0.071499,9.30246,0.15246
1.912,0.0083897,0.79172,-41.426,2.217,0.13849,0.0092905,-0.010314,0.072497,0.24889,101.269,3.38,85.32,1.14,-63.47,0.0,-23.018,-20.513,-18.707,-15.818,2.047,2.5341,0.28603,0.4421,0.0,3.0339,197.36,96,0.33,0.82138,-0.097821,76.215,0.019019,2.00468,0.094676
6.2617,-6.6442,1.1593,-14.046,2.5805,0.01729,0.0019833,-0.32438,0.54575,0.15238,101.758,12.29,87.07,1.84,-47.854,0.0,3.5871,-8.419,-1.096,-0.82305,22.97,22.344,0.4351,0.24834,0.0,0.4064,8.41,63,0.12,0.089252,-0.09493,10.403,0.13064,5.86819,-0.39181
3.6123,-4.1756,1.416,-17.734,2.0212,0.043371,0.0039912,0.057954,-0.11406,-0.097874,100.928,11.29,86.65,1.78,-26.712,0.0,-14.205,-11.677,-10.594,-11.378,11.365,11.314,0.21421,0.37563,0.0,0.55728,84.71,79,0.19,0.18753,-0.075875,32.76,0.030952,4.7211,1.1111
1.8792,20.123,0.86805,-30.167,1.344,0.10879,0.0075448,-0.014136,0.00064016,0.042202,100.065,5.88,77.78,0.02,-21.54,0.0,-6.9238,-4.8335,-3.1488,-6.3183,5.7364,5.5492,0.31737,0.53091,0.0,3.8682,158.59,96,0.29,0.71921,-0.081768,73.034,0.020948,1.69228,-0.18772
6.9427,16.661,1.3626,-25.593,1.8692,0.11376,0.0067241,-0.083018,0.065137,0.41157,101.962,18.19,68.17,6.63,-25.577,0.0,-16.863,-9.3351,-6.8562,-14.143,19.657,19.025,0.18996,0.33488,0.0,1.7492,184.25,97,0.31,0.47614,-0.068011,99.354,0.011186,6.58202,-0.35798
3.3031,-1.9157,1.6881,-28.894,1.9025,0.046679,0.0030649,0.010771,-0.55746,-0.67716,103585.5,7.26,82.57,1.77,-73.306,0.0,-2.6145,-2.3963,-5.1758,-1.9796,11.514,11.771,0.75215,0.40035,0.0,1.7891,311.56,83,0.19,0.25174,-0.11694,21.474,0.064539,4.53569,1.2357
6.9665,-22.556,2.9082,-21.716,1.7191,0.025899,0.0022029,0.099812,0.13403,0.15198,102.566,12.21,91.54,1.2,-39.528,0.0,-17.802,-13.016,-8.7651,-11.624,11.8,12.05,0.20533,0.30422,0.0,0.64452,207.1,97,0.14,0.11172,-0.11941,12.259,0.082715,6.25152,-0.71848
0.809,7.5947,0.49332,-12.228,0.95435,0.064591,0.0052404,-0.01016,-0.049706,-0.004458,102.18,5.46,88.28,1.05,9.1695,0.0,1.2501,0.0639,-0.39444,-0.35878,3.7124,3.5769,0.33563,0.5115,0.0,2.6032,223.68,96,0.23,0.52361,-0.042228,82.664,0.017335,1.26223,0.45223
2.6973,33.274,1.2955,-45.897,1.6193,0.32918,0.015456,-0.043308,0.20963,0.058409,100.327,10.31,72.44,3.45,-12.9,0.0,-1.546,-1.7542,-1.8988,-1.2455,7.7582,7.8409,0.22843,0.35479,0.0,5.8337,151.72,96,0.52,1.799,-0.071433,264.05,0.0057431,2.27152,-0.42848
4.552,51.678,3.1661,-16.049,0.893,0.069901,0.0054166,0.015824,0.29377,-0.19308,101829.5,13.64,67.47,5.06,11.109,45.94,-1.2122,-1.0852,-0.34874,-0.21429,16.225,15.825,0.63129,0.35661,0.0,2.219,250.23,96,0.24,0.4958,-0.05409,74.396,0.0207,4.30885,-0.24115
3.8449,-5.9651,0.49289,-24.686,1.9637,0.036013,0.0028219,0.095563,-0.075552,-0.28815,102.349,8.2,85.18,1.61,-61.963,0.0,-3.2566,-7.819,-6.0928,-5.2731,12.118,11.727,0.54363,0.38098,0.0,1.1337,275.08,96,0.17,0.1747,-0.11458,17.292,0.083488,4.99755,1.1576
4.4162,43.087,2.9895,-25.687,1.3538,0.11025,0.0088628,0.10021,0.78761,-0.25769,100.919,16.32,71.39,5.29,-8.946,28.59,6.6295,6.3518,6.4526,5.6205,20.309,19.679,0.41363,0.4029,0.202,1.7717,218.39,97,0.3,0.6025,-0.069491,94.229,0.015463,8.45006,4.0301
-0.3073,100.72,24.358,-15.333,5.0255,0.055485,0.005216,0.21753,0.90993,-1.4329,102.805,20.21,50.11,11.78,-1.5753,105.51,26.553,18.309,23.66,20.676,28.337,27.2,0.3868,0.25179,0.0,0.74884,67.66,56,0.21,0.33919,-0.058349,56.608,0.024009,8.17678,8.4868
1.445,5.3746,0.3054,-13.704,0.81653,0.078961,0.0058105,0.023941,-0.017231,-0.045628,100.759,9.78,88.22,1.42,-5.3279,0.0,4.7052,3.1967,3.3642,2.7946,8.648,8.2308,0.17902,0.41783,0.0,2.8982,209.8,95,0.25,0.63011,-0.043391,103.37,0.014995,2.07251,0.62251
3.971,-14.88,0.99366,-17.085,1.315,0.10435,0.0056921,0.020828,-0.095564,-0.57506,101.318,16.46,81.42,3.47,-42.855,0.0,2.5135,9.7441,9.9872,6.6555,18.798,16.887,0.18638,0.32839,0.0,3.1277,157.87,96,0.29,0.62528,-0.047395,130.33,0.010995,4.26257,0.29257
0.97281,-2.8677,0.30894,-6.1697,0.61826,0.0096431,0.0010783,0.043829,-0.21271,-0.2669,99.098,6.87,91.64,0.83,-22.136,0.0,-7.6933,-3.5963,-2.7082,-2.8322,5.6425,5.9249,0.19617,0.4301,0.0,1.2872,136.67,74,0.09,0.10523,-0.056107,9.7639,0.15875,1.59988,0.62988
4.8377,-7.4869,0.98543,-24.058,1.3596,0.042412,0.0030866,0.0085762,-0.08601,-0.10738,102768.7,7.04,90.91,0.91,-63.565,0.0,-12.978,-10.756,-14.865,-10.687,13.071,13.415,0.64689,0.30479,0.0,1.5271,317.8,77,0.18,0.25088,-0.10248,22.462,0.050067,5.6567,0.8167
